serialNo,productId,description,startDate,endDate,term,termType,productType,productCategory,isPromotionalPriced,isPreferentiallyPriced,isElectronicallyCollected,isInsuranceProduct,firstPaymentDue,annualInterestRate,standardAnnualInterestRate,discountAnnualInterestRate,isBallonProduct,isCancellationProduct,isStaffAgentRestrictedProduct,isMySalesExclusion,isConsumerProduct,repaymentFrequency,productLayoutId
449,3000003539,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,16,372.00,84.00,9.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,3
450,3000003540,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,8,227.00,390.00,6.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,5
451,3000003541,PR Za 0 Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,28,675.00,132.00,2.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
452,3000003542,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,FALSE,TRUE,TRUE,29,737.00,646.00,5.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,4
453,3000003543,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,16,765.00,469.00,7.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,3
454,3000003544,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,21,817.00,919.00,5.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,2
455,3000003545,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,CL,CDE,FALSE,FALSE,FALSE,TRUE,23,720.00,998.00,8.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,5
456,3000003546,PR Za 0 Mies Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,26,666.00,121.00,5.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,2
457,3000003547,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,6,923.00,700.00,4.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,6
458,3000003548,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,9,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,25,982.00,312.00,1.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,2
459,3000003549,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,11,378.00,826.00,2.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,1
460,3000003550,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,FALSE,FALSE,11,327.00,695.00,5.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,3
461,3000003551,Firma MIX Mies Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,23,223.00,758.00,10.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
462,3000003552,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,4,662.00,683.00,2.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,6
463,3000003553,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,3,155.00,332.00,9.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,2
464,3000003554,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,FALSE,4,215.00,445.00,9.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,5
465,3000003555,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,FALSE,TRUE,10,834.00,84.00,8.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,2
466,3000003556,PR Za 0 Mies MIX Przelew bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,22,200.00,877.00,5.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,2
467,3000003557,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,12,392.00,421.00,6.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,5
468,3000003558,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,21,321.00,183.00,2.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,2
469,3000003559,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,18,549.00,252.00,7.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,4
470,3000003560,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,7,661.00,831.00,2.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,3
471,3000003561,PR Za 0 Mies MIX Przelew 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,CDE,TRUE,FALSE,TRUE,FALSE,16,915.00,925.00,10.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
472,3000003562,PR Za 0 Mies Gotówka bez U 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,21,787.00,770.00,3.00,TRUE,FALSE,FALSE,FALSE,FALSE,MO,5
473,3000003563,PR Za 0 Mies Gotówka bez U 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,14,160.00,239.00,9.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
474,3000003564,PR Za 0 Mies Gotówka bez U 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,BL,MT,TRUE,FALSE,FALSE,TRUE,22,778.00,635.00,8.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,5
475,3000003565,PR Za 0 Mies Gotówka bez U 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,19,956.00,775.00,6.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,4
476,3000003566,PR Za 0 Mies Gotówka bez U 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,BL,HS,FALSE,FALSE,FALSE,FALSE,28,331.00,680.00,5.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,3
477,3000003567,PR Za 0 Mies Gotówka 2016.10,2016-10-03T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,20,989.00,975.00,7.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
478,3000003568,PR Za 0 Mies Gotówka 2016.10,2016-10-03T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,TRUE,FALSE,TRUE,24,178.00,648.00,8.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,5
479,3000003569,PR Za 0 Mies Gotówka 2016.10,2016-10-03T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,29,409.00,25.00,4.00,FALSE,FALSE,FALSE,FALSE,TRUE,WK,4
480,3000003570,PR Za 0 Mies Gotówka 2016.10,2016-10-03T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,23,505.00,105.00,10.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,1
481,3000003571,PR Za 0 Mies Gotówka 2016.10,2016-10-03T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,14,278.00,705.00,9.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,1
482,3000003582,PR Za 0 Mies Gotówka bez U 2016.10 MT,2016-10-03T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,20,195.00,602.00,1.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,6
483,3000003583,PR Za 0 Mies Gotówka bez U 2016.10 MT,2016-10-03T00:00:00 Z,NULL,6,MO,CL,CDE,TRUE,FALSE,FALSE,FALSE,21,630.00,900.00,10.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,6
484,3000003584,PR Za 0 Mies Gotówka bez U 2016.10 MT,2016-10-03T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,FALSE,TRUE,FALSE,2,128.00,275.00,1.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,4
485,3000003585,PR Za 0 Mies Gotówka bez U 2016.10 MT,2016-10-03T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,3,696.00,62.00,10.00,TRUE,FALSE,TRUE,FALSE,TRUE,WK,1
486,3000003586,PR Za 0 Mies Gotówka bez U 2016.10 MT,2016-10-03T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,15,577.00,1.00,1.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,5
487,3000003587,PR Za 0 Mies Gotówka 2016.10 MT,2016-10-03T00:00:00 Z,NULL,3,MO,CL,CDE,FALSE,TRUE,TRUE,TRUE,22,201.00,968.00,9.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,1
488,3000003588,PR Za 0 Mies Gotówka 2016.10 MT,2016-10-03T00:00:00 Z,NULL,6,MO,BL,HS,TRUE,TRUE,FALSE,TRUE,7,726.00,464.00,6.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
489,3000003589,PR Za 0 Mies Gotówka 2016.10 MT,2016-10-03T00:00:00 Z,NULL,12,MO,CL,HC,TRUE,TRUE,TRUE,FALSE,6,924.00,773.00,5.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,6
490,3000003590,PR Za 0 Mies Gotówka 2016.10 MT,2016-10-03T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,FALSE,FALSE,TRUE,19,341.00,553.00,2.00,TRUE,FALSE,TRUE,FALSE,TRUE,MO,2
491,3000003591,PR Za 0 Mies Gotówka 2016.10 MT,2016-10-03T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,18,169.00,738.00,5.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,3
492,3000003592,PR JOKER2 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,HS,FALSE,FALSE,TRUE,FALSE,18,52.00,924.00,6.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,1
493,3000003593,Zerowy Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,CL,HC,FALSE,FALSE,TRUE,TRUE,15,63.00,171.00,3.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,4
494,3000003594,Zerowy Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,2,439.00,734.00,9.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,5
495,3000003595,Zerowy Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,6,849.00,528.00,9.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,5
496,3000003596,Zerowy Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,FALSE,FALSE,FALSE,29,55.00,319.00,8.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
497,3000003597,Zerowy Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,16,789.00,524.00,3.00,FALSE,TRUE,FALSE,FALSE,FALSE,WK,3
498,3000003598,Zerowy Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,24,733.00,441.00,10.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,4
499,3000003599,PR JOKER2 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,CDE,FALSE,FALSE,TRUE,FALSE,25,878.00,870.00,6.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,4
500,3000003600,Zerowy Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,FALSE,TRUE,FALSE,29,249.00,409.00,2.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,3
501,3000003601,Zerowy Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,HC,FALSE,TRUE,TRUE,TRUE,27,828.00,108.00,7.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,5
502,3000003602,Zerowy Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,27,296.00,532.00,2.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,6
503,3000003603,Zerowy Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,FALSE,TRUE,FALSE,5,299.00,406.00,7.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,1
504,3000003604,PR JOKER2 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,15,570.00,661.00,10.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,2
505,3000003605,Zerowy Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,20,175.00,705.00,6.00,FALSE,FALSE,TRUE,FALSE,TRUE,MO,3
506,3000003606,Zerowy Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,TRUE,FALSE,TRUE,25,667.00,691.00,10.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
507,3000003607,Zerowy Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,TRUE,TRUE,TRUE,15,366.00,625.00,1.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,5
508,3000003608,Zerowy Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,FALSE,TRUE,TRUE,TRUE,7,294.00,463.00,6.00,FALSE,TRUE,FALSE,FALSE,FALSE,MO,4
509,3000003609,PR JOKER2 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,10,989.00,23.00,8.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,4
510,3000003610,Zerowy Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,TRUE,FALSE,FALSE,4,396.00,841.00,10.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,6
511,3000003611,PR JOKER2 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,TRUE,TRUE,27,252.00,114.00,8.00,TRUE,TRUE,TRUE,FALSE,FALSE,MO,4
512,3000003612,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,FALSE,FALSE,4,591.00,803.00,6.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,1
513,3000003613,PR JOKER2 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,29,40.00,92.00,9.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
514,3000003614,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,45,WE,BL,MT,FALSE,TRUE,FALSE,TRUE,20,996.00,723.00,1.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
515,3000003615,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,60,WE,CL,CDE,FALSE,FALSE,TRUE,TRUE,12,569.00,468.00,8.00,FALSE,FALSE,TRUE,FALSE,TRUE,WK,1
516,3000003616,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,75,WE,BL,HS,FALSE,TRUE,FALSE,TRUE,26,941.00,793.00,9.00,FALSE,FALSE,FALSE,FALSE,FALSE,MO,1
517,3000003617,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,90,WE,CL,HC,FALSE,TRUE,FALSE,TRUE,19,621.00,599.00,4.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,5
518,3000003618,Zerowy Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,104,WE,BL,MT,TRUE,TRUE,TRUE,FALSE,19,300.00,382.00,10.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,2
519,3000003619,Doradca Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,10,828.00,75.00,6.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
520,3000003620,Doradca Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,26,52.00,33.00,6.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,3
521,3000003621,Doradca Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,7,821.00,967.00,4.00,TRUE,FALSE,FALSE,FALSE,TRUE,WK,6
522,3000003622,PR Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,FALSE,FALSE,12,393.00,744.00,5.00,TRUE,FALSE,TRUE,FALSE,FALSE,MO,4
523,3000003623,Mies Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,CL,CDE,TRUE,FALSE,TRUE,TRUE,17,236.00,460.00,9.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,1
524,3000003624,PR Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,30,WE,BL,HS,FALSE,FALSE,TRUE,FALSE,20,311.00,59.00,10.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,6
525,3000003625,Mies Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,22,753.00,848.00,8.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,3
526,3000003626,Mies Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,FALSE,TRUE,13,276.00,653.00,3.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,6
527,3000003627,PR Za 0 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,13,778.00,363.00,10.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,4
528,3000003628,Mies Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,FALSE,TRUE,FALSE,4,273.00,378.00,3.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,4
529,3000003629,PR Za 0 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,14,114.00,928.00,5.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,2
530,3000003630,PR Za 0 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,MT,TRUE,FALSE,TRUE,TRUE,16,369.00,433.00,1.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,1
531,3000003631,PR Za 0 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,CDE,FALSE,TRUE,FALSE,TRUE,9,202.00,452.00,10.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,4
532,3000003632,Mies Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,BL,HS,TRUE,FALSE,TRUE,FALSE,28,715.00,147.00,5.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,2
533,3000003633,PR Za 0 Mies MIX Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,HC,TRUE,TRUE,FALSE,FALSE,11,366.00,138.00,9.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,5
534,3000003634,Mies Gotówka Metlife PP_P3 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,BL,MT,TRUE,TRUE,FALSE,FALSE,6,799.00,758.00,10.00,FALSE,FALSE,TRUE,FALSE,FALSE,MO,1
535,3000003635,Mies Gotówka Metlife PP_P3 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,CL,CDE,FALSE,TRUE,TRUE,FALSE,6,469.00,632.00,2.00,FALSE,FALSE,FALSE,FALSE,TRUE,MO,1
536,3000003636,PR Za 0 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,BL,HS,TRUE,FALSE,FALSE,TRUE,25,133.00,226.00,3.00,FALSE,FALSE,TRUE,FALSE,FALSE,WK,6
537,3000003637,PR Za 0 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,FALSE,FALSE,8,991.00,472.00,3.00,FALSE,TRUE,FALSE,FALSE,TRUE,MO,2
538,3000003638,Mies Gotówka Metlife PP_P3 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,17,661.00,949.00,3.00,TRUE,FALSE,FALSE,FALSE,FALSE,WK,5
539,3000003639,PR Za 0 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,TRUE,TRUE,FALSE,FALSE,19,83.00,192.00,10.00,FALSE,TRUE,FALSE,FALSE,TRUE,WK,2
540,3000003640,PR Za 0 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,FALSE,TRUE,FALSE,5,568.00,23.00,2.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
541,3000003641,Mies Gotówka Metlife PP_P3 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,HC,FALSE,TRUE,FALSE,FALSE,8,516.00,904.00,6.00,TRUE,TRUE,TRUE,FALSE,TRUE,MO,5
542,3000003642,PR Za 0 Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,13,131.00,246.00,3.00,TRUE,TRUE,TRUE,FALSE,TRUE,WK,2
543,3000003643,Mies Gotówka Metlife PP_P3 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,FALSE,FALSE,TRUE,10,516.00,44.00,3.00,TRUE,TRUE,FALSE,FALSE,TRUE,MO,3
544,3000003644,PR Za 0 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,BL,HS,FALSE,TRUE,TRUE,FALSE,10,776.00,600.00,9.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,4
545,3000003645,Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,CL,HC,TRUE,FALSE,TRUE,FALSE,24,324.00,282.00,6.00,TRUE,TRUE,FALSE,FALSE,FALSE,MO,5
546,3000003646,PR Za 0 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,MT,FALSE,FALSE,TRUE,FALSE,16,18.00,451.00,8.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,3
547,3000003647,PR Za 0 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,CL,CDE,FALSE,FALSE,FALSE,FALSE,14,870.00,987.00,10.00,TRUE,FALSE,FALSE,FALSE,TRUE,MO,6
548,3000003648,Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,BL,HS,FALSE,TRUE,FALSE,TRUE,28,438.00,512.00,3.00,FALSE,FALSE,FALSE,FALSE,FALSE,WK,5
549,3000003649,PR Za 0 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,CL,HC,TRUE,FALSE,FALSE,FALSE,3,245.00,290.00,4.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,1
550,3000003650,Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,12,MO,BL,MT,FALSE,TRUE,TRUE,TRUE,22,563.00,899.00,1.00,FALSE,TRUE,TRUE,FALSE,TRUE,WK,2
551,3000003651,PR Za 0 Mies Przelew Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,CDE,FALSE,FALSE,TRUE,FALSE,13,958.00,871.00,3.00,TRUE,FALSE,TRUE,FALSE,FALSE,WK,2
552,3000003652,Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,18,MO,BL,HS,TRUE,TRUE,TRUE,TRUE,13,789.00,100.00,4.00,FALSE,TRUE,TRUE,FALSE,FALSE,WK,5
553,3000003653,Mies Gotówka Metlife 2016.11,2016-11-21T00:00:00 Z,NULL,24,MO,CL,HC,FALSE,FALSE,FALSE,TRUE,10,684.00,613.00,10.00,TRUE,FALSE,FALSE,FALSE,FALSE,MO,5
554,3000003654,Mies MIX Przelew Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,3,MO,BL,MT,FALSE,TRUE,TRUE,FALSE,13,138.00,806.00,2.00,FALSE,TRUE,TRUE,FALSE,FALSE,MO,2
555,3000003655,Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,30,WE,CL,CDE,FALSE,FALSE,FALSE,FALSE,23,250.00,536.00,5.00,TRUE,TRUE,FALSE,FALSE,FALSE,WK,3
556,3000003656,Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,45,WE,BL,HS,FALSE,TRUE,FALSE,FALSE,25,111.00,646.00,4.00,TRUE,TRUE,TRUE,FALSE,FALSE,WK,4
557,3000003657,Mies MIX Przelew Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,6,MO,CL,HC,FALSE,FALSE,TRUE,FALSE,4,629.00,642.00,8.00,TRUE,TRUE,FALSE,FALSE,TRUE,WK,6
558,3000003658,Gotówka Metlife PP_P2 2016.11,2016-11-21T00:00:00 Z,NULL,60,WE,BL,MT,FALSE,TRUE,TRUE,FALSE,5,706.00,398.00,9.00,TRUE,FALSE,FALSE,FALSE,FALSE,MO,3
